EXP_NAME,EXPERIMENTER,MODEL_FAMILY,FEATURE_MODE,SEED,N_FOLDS,VALIDATION_SCHEME,VAL_SIZE,VAL_STRATIFY,USE_STRATIFIED_KFOLD,SHUFFLE_FOLDS,FOLDS_RANDOM_STATE,SCALER_TYPE,MISSING_VALUE_STRATEGY,MISSING_FILL_VALUE,USE_PCA,PCA_N_COMPONENTS,PCA_WHITEN,PCA_SVD_SOLVER,IMBALANCE_MODE,DECISION_THRESHOLD,train_size,cv_f1_macro_mean,cv_f1_macro_std,cv_f1_macro_per_fold,public_lb_f1_macro,private_lb_f1_macro,train_time_sec,submission_file,notes,config_json
569A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.10866189002990723,,,
570A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.029170513153076172,,,
571A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46851349541222964,0.005978985407862943,"[0.4642857142857143, 0.4642857142857143, 0.4769690576652602]",,,0.10809707641601562,,,
572A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.04329705238342285,,,
573A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.07680010795593262,,,
574A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.022396564483642578,,,
575A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46851349541222964,0.005978985407862943,"[0.4642857142857143, 0.4642857142857143, 0.4769690576652602]",,,0.09314680099487305,,,
576A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.03928947448730469,,,
577A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.08514785766601562,,,
578A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.03776812553405762,,,
579A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46851349541222964,0.005978985407862943,"[0.4642857142857143, 0.4642857142857143, 0.4769690576652602]",,,0.1309354305267334,,,
580A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.03125500679016113,,,
581A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.2098560333251953,,,
582A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.027765989303588867,,,
583A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46826108609534284,0.005622024728652298,"[0.4642857142857143, 0.4642857142857143, 0.4762118297145998]",,,0.0622713565826416,,,
584A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.041132450103759766,,,
585A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.08384895324707031,,,
586A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.02620840072631836,,,
587A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46851349541222964,0.005978985407862943,"[0.4642857142857143, 0.4642857142857143, 0.4769690576652602]",,,0.15084242820739746,,,
588A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.027760028839111328,,,
589A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.06919121742248535,,,
590A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.0234987735748291,,,
591A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46851349541222964,0.005978985407862943,"[0.4642857142857143, 0.4642857142857143, 0.4769690576652602]",,,0.2228708267211914,,,
592A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.030086040496826172,,,
593A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.0667879581451416,,,
594A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.021762609481811523,,,
595A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46851349541222964,0.005978985407862943,"[0.4642857142857143, 0.4642857142857143, 0.4769690576652602]",,,0.31399035453796387,,,
596A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.02638864517211914,,,
597A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.08723592758178711,,,
598A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.024295806884765625,,,
599A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46826108609534284,0.005622024728652298,"[0.4642857142857143, 0.4642857142857143, 0.4762118297145998]",,,0.060212135314941406,,,
600A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.03140735626220703,,,
601A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.0876624584197998,,,
602A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.02461552619934082,,,
603A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46826108609534284,0.005622024728652298,"[0.4642857142857143, 0.4642857142857143, 0.4762118297145998]",,,0.1425788402557373,,,
604A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.03575420379638672,,,
605A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.09122204780578613,,,
606A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.02695441246032715,,,
607A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46851349541222964,0.005978985407862943,"[0.4642857142857143, 0.4642857142857143, 0.4769690576652602]",,,0.23510336875915527,,,
608A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.03862333297729492,,,
609A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.08481097221374512,,,
610A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5943896867718624,0.04902849589225403,"[0.6183444840334633, 0.6387622294036921, 0.526062346878432]",,,0.02513575553894043,,,
611A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.46851349541222964,0.005978985407862943,"[0.4642857142857143, 0.4642857142857143, 0.4769690576652602]",,,0.5020644664764404,,,
612A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5686414035590961,0.043321871336013465,"[0.6144654701521655, 0.5809471639858573, 0.5105115765392656]",,,0.032259225845336914,,,
613A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.3016965389251709,,,
614A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.024732589721679688,,,
615A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5679660616273784,0.04229553806732545,"[0.5434576028425445, 0.6274735490725575, 0.532967032967033]",,,0.09412431716918945,,,
616A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.03340554237365723,,,
617A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.5150887966156006,,,
618A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.0220797061920166,,,
619A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5684965484586324,0.0419937202886511,"[0.5450490633363069, 0.6274735490725575, 0.532967032967033]",,,0.22440409660339355,,,
620A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.031404733657836914,,,
621A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.559666633605957,,,
622A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.05034685134887695,,,
623A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5687206072707304,0.04335727677631003,"[0.5434576028425445, 0.6297371860026136, 0.532967032967033]",,,0.5913333892822266,,,
624A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.03950977325439453,,,
625A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.6526193618774414,,,
626A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.023803234100341797,,,
627A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5679660616273784,0.04229553806732545,"[0.5434576028425445, 0.6274735490725575, 0.532967032967033]",,,0.5171613693237305,,,
628A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.0308382511138916,,,
629A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.49164891242980957,,,
630A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.026468992233276367,,,
631A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5679660616273784,0.04229553806732545,"[0.5434576028425445, 0.6274735490725575, 0.532967032967033]",,,0.09906387329101562,,,
632A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.03045511245727539,,,
633A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.5723159313201904,,,
634A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.020849943161010742,,,
635A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5684965484586324,0.0419937202886511,"[0.5450490633363069, 0.6274735490725575, 0.532967032967033]",,,0.2044358253479004,,,
636A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.0486910343170166,,,
637A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.6358165740966797,,,
638A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.027081727981567383,,,
639A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5677529169539851,0.04094953245030566,"[0.5450490633363069, 0.6252426545586155, 0.532967032967033]",,,0.6474349498748779,,,
640A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.04040861129760742,,,
641A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.7878260612487793,,,
642A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.030124902725219727,,,
643A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5679660616273784,0.04229553806732545,"[0.5434576028425445, 0.6274735490725575, 0.532967032967033]",,,1.7663791179656982,,,
644A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.0455014705657959,,,
645A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.777263879776001,,,
646A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.03047037124633789,,,
647A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5679660616273784,0.04229553806732545,"[0.5434576028425445, 0.6274735490725575, 0.532967032967033]",,,0.1195840835571289,,,
648A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.05131983757019043,,,
649A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,1.2954826354980469,,,
650A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.02549004554748535,,,
651A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5684965484586324,0.0419937202886511,"[0.5450490633363069, 0.6274735490725575, 0.532967032967033]",,,0.2716190814971924,,,
652A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.0581662654876709,,,
653A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,1.214615821838379,,,
654A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.043272972106933594,,,
655A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5684965484586324,0.0419937202886511,"[0.5450490633363069, 0.6274735490725575, 0.532967032967033]",,,0.5145885944366455,,,
656A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.09361839294433594,,,
657A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,1.2433998584747314,,,
658A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.030429840087890625,,,
659A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5679660616273784,0.04229553806732545,"[0.5434576028425445, 0.6274735490725575, 0.532967032967033]",,,1.4526262283325195,,,
660A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5951789062945531,0.04975016078566667,"[0.6183444840334633, 0.641129887971764, 0.526062346878432]",,,0.038306236267089844,,,
661A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.6011173291115973,0.0281511863505909,"[0.6231069476971116, 0.6188640654499685, 0.5613809741877115]",,,0.5973799228668213,,,
662A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.02627730369567871,,,
663A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5770287859505747,0.04327308256071428,"[0.6132990211846883, 0.6015808097054364, 0.5162065269615996]",,,0.4208970069885254,,,
664A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.03166651725769043,,,
665A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.59473470068209,0.049800705395922025,"[0.6230434782608696, 0.6364294409897016, 0.524731182795699]",,,1.7355871200561523,,,
666A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.0237884521484375,,,
667A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5681037229851451,0.040925775746696355,"[0.5475177122577825, 0.6252426545586155, 0.5315508021390374]",,,0.5085289478302002,,,
668A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.030802011489868164,,,
669A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5962113909526527,0.05067620821535463,"[0.6274735490725575, 0.6364294409897016, 0.524731182795699]",,,2.497359275817871,,,
670A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.019597768783569336,,,
671A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5705533588581152,0.0352438299496885,"[0.5589133089133089, 0.6183444840334633, 0.5344022836275732]",,,0.8827016353607178,,,
672A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.030917644500732422,,,
673A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,4.908767223358154,,,
674A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5966551123135637,0.050050347310433535,"[0.6274735490725575, 0.6364294409897016, 0.526062346878432]",,,0.021486759185791016,,,
675A,Zuha,svm,img+text,42,3,cv_only,0.2,True,True,True,42,standard,mean,0.0,True,64,True,auto,none,0.5,1530,0.5764684385803199,0.03267228812379654,"[0.5809471639858573, 0.6140558681275293, 0.5344022836275732]",,,2.2270069122314453,,,
