commit_hash,date,author,subject,status,file_path,old_file_path
acaea17416e0e6e73bad4071a570f1b53791989f,2025-11-16,Zuha Aqib,experiment 3A,A,submissions/submission.csv,
839b43eb9a92b1fedd3afd5e0568ecfc3d3ab877,2025-11-16,Zuha Aqib,experiment 2A,M,01-lightgbm.ipynb,
839b43eb9a92b1fedd3afd5e0568ecfc3d3ab877,2025-11-16,Zuha Aqib,experiment 2A,M,logs/experiments_log_Zuha.csv,
839b43eb9a92b1fedd3afd5e0568ecfc3d3ab877,2025-11-16,Zuha Aqib,experiment 2A,M,logs/lightgbm_Zuha.csv,
839b43eb9a92b1fedd3afd5e0568ecfc3d3ab877,2025-11-16,Zuha Aqib,experiment 2A,A,submissions/experiment_2A.csv,
79d786f92586f9a36a042f797223f7a26d6f22ee,2025-11-16,Zuha Aqib,experiment 1A,M,01-lightgbm.ipynb,
79d786f92586f9a36a042f797223f7a26d6f22ee,2025-11-16,Zuha Aqib,experiment 1A,A,logs/experiments_log_Zuha.csv,
79d786f92586f9a36a042f797223f7a26d6f22ee,2025-11-16,Zuha Aqib,experiment 1A,A,logs/lightgbm_Zuha.csv,
79d786f92586f9a36a042f797223f7a26d6f22ee,2025-11-16,Zuha Aqib,experiment 1A,A,submissions/experiment_1A_lgbm_baseline_v1.csv,
3275f50738468c668e5463ae8b5512b8613f7269,2025-11-16,Zuha Aqib,uploaded dataset,A,data/sample_solution.csv,
3275f50738468c668e5463ae8b5512b8613f7269,2025-11-16,Zuha Aqib,uploaded dataset,A,data/test.json,
3275f50738468c668e5463ae8b5512b8613f7269,2025-11-16,Zuha Aqib,uploaded dataset,A,data/train_p1.json,
a5a895259b416e4d45b92a228d50bb017261c13b,2025-11-16,Zuha Aqib,updated logging to make it save experimenter name as well in CSV,M,00-sampleCode.ipynb,
a5a895259b416e4d45b92a228d50bb017261c13b,2025-11-16,Zuha Aqib,updated logging to make it save experimenter name as well in CSV,M,01-lightgbm.ipynb,
a5a895259b416e4d45b92a228d50bb017261c13b,2025-11-16,Zuha Aqib,updated logging to make it save experimenter name as well in CSV,M,02-xgboost.ipynb,
a5a895259b416e4d45b92a228d50bb017261c13b,2025-11-16,Zuha Aqib,updated logging to make it save experimenter name as well in CSV,M,03-mlp.ipynb,
a5a895259b416e4d45b92a228d50bb017261c13b,2025-11-16,Zuha Aqib,updated logging to make it save experimenter name as well in CSV,M,04-logregression.ipynb,
a5a895259b416e4d45b92a228d50bb017261c13b,2025-11-16,Zuha Aqib,updated logging to make it save experimenter name as well in CSV,M,05-linearSVM.ipynb,
a5a895259b416e4d45b92a228d50bb017261c13b,2025-11-16,Zuha Aqib,updated logging to make it save experimenter name as well in CSV,M,06-RBF_SVM.ipynb,
4e5e1104271411c80699a4cc2fa4ff564d9344f9,2025-11-16,Zuha Aqib,updated RBF SVM,R072,06-RBF_SVM.ipynb,06-nonlinearSVM.ipynb
7b6eaa12f058628a59187590f16efe27b97cecb3,2025-11-16,Zuha Aqib,updated linear SVM,M,05-linearSVM.ipynb,
aa5a78f3d220a9c9a8d505b21f02b739ae9c0a43,2025-11-16,Zuha Aqib,updated logistic regression,M,04-logregression.ipynb,
ed82637af17478a8c7d14daf3d6f9775d7b1eb8d,2025-11-16,Zuha Aqib,removed irrelevant code,M,02-xgboost.ipynb,
ed82637af17478a8c7d14daf3d6f9775d7b1eb8d,2025-11-16,Zuha Aqib,removed irrelevant code,M,03-mlp.ipynb,
2d5a97de96275cea83e8f1f259d8cff3cdcf9158,2025-11-16,Zuha Aqib,updated MLP,M,03-mlp.ipynb,
4b9cbadf6a8ae68893b40b0da781acca823998c7,2025-11-16,Zuha Aqib,updated xgboost,M,02-xgboost.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,00-sampleCode.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,01-lightgbm.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,02-xgboost.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,03-mlp.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,04-logregression.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,05-linearSVM.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,06-nonlinearSVM.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,07-randomforest.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,08-ERT.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,09-catboost.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,10-KNN.ipynb,
a19b4e3ba6ee2de7e1ac782d859d496f7f8ab57d,2025-11-16,Zuha Aqib,"added all code files, 01 has updated logging but rest need to be updated logging",A,11-ridge.ipynb,
ee74e62096ab57ade3757fabafd57c1996ad86a9,2025-11-16,Zuha Aqib,added installations,M,README.md,
ccdecab5d146ec8d2c9eaeba40dadb72bdc6ab25,2025-11-16,Zuha Aqib,git init,A,README.md,
425e00111103335957c5e7f3d66276f796c6a9ce,2025-11-16,Zuha Aqib,added guidelines,A,DSS Kaggle ML Competition Manual.pdf,
